city,run_type,nodes,num_vehicles,num_requests,seed,trial,rtv_graph_build_time,percent_serviced,avg_waiting_time,max_waiting_time,avg_detour_factor,max_detour_factor,vmt,total_run_time,solve_time,qubo_build_time,time_min_cost_prep,time_qubo_gen,time_compress,time_quantum_solve,time_decode,time_vehicle_assignment,time_metrics_calc,time_struct_stats,time_total_quantum_block,ilp_num_vars,ilp_num_constraints,ilp_num_integer_vars,ilp_num_nonzero_coeffs,energy_gap,argmin_preservation,condition_number,real_quantum_hardware,K,infeasible_windows,arrival_violations,mean_slack,min_slack,max_slack,p25_slack,median_slack,p75_slack,base_qubo_vars,base_qubo_couplers,base_qubo_graph_density,base_node_density_avg,base_node_density_max,base_node_density_min,base_degree_avg,base_degree_max,base_degree_min,base_qubo_max_abs,base_qubo_min_nonzero_abs,base_qubo_dynamic_range,comp_qubo_vars,comp_qubo_couplers,comp_qubo_graph_density,comp_node_density_avg,comp_node_density_max,comp_node_density_min,comp_degree_avg,comp_degree_max,comp_degree_min,comp_qubo_max_abs,comp_qubo_min_nonzero_abs,comp_qubo_dynamic_range,qubo_logical_qubits,time_greedy_build_candidates,greedy_edges_total,time_greedy_sort,time_greedy_select,time_greedy_total,greedy_sort_work,greedy_assignments
32_Phoenix_City,Quantum,15324,80,80,808042,1,13.160792399000002,92.5,566.9588393494714,1788.4176102637002,1.2827332256199973,2.114906651212737,17769.940433703414,123.44248734099996,123.295341534,0.038186631999963,0.012329478999959,0.025857153000004,,123.295341534,0.0009274170000708,0.092764215000102,0.003375099999971,0.0118883140000889,123.44248734099996,,,,,,,,0.0,,0,75,2932.0,1241.0,4778.0,2123.25,2778.5,3690.0,5050.0,10020.0,0.000785960949036,0.0015719218980721,0.0015844721727074,0.0007922360863537,7.936633663366337,8.0,4.0,40000.0,20000.0,2.0,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,80,80,808043,2,12.21458068000004,100.0,568.7830834664834,1764.3268118276987,0.8951823214846012,1.575526611337005,19272.74580666711,9.73534830699998,9.731097817999968,,,,,,,,,,,148059.0,160.0,148059.0,439413.0,,,,,,0,75,3027.625,1252.0,4793.0,2026.5,3064.5,4061.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,80,80,808043,2,12.21458068000004,97.5,525.7276317322383,1735.3879544480685,1.219162208914058,2.882796608394307,23916.193230119683,123.78273636099992,123.61091428600002,0.0342752059999611,0.0117636739998943,0.0225115320000668,,123.61091428600002,0.0017459599999938,0.1191615139999839,0.0039334240000243,0.0127009240000006,123.78273636099992,,,,,,,,0.0,,0,75,3027.625,1252.0,4793.0,2026.5,3064.5,4061.25,5065.0,10050.0,0.0007836513944316,0.0015673027888632,0.0015797788309636,0.0007898894154818,7.936821322803554,8.0,4.0,40000.0,20000.0,2.0,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,80,80,808044,3,13.018246054999963,100.0,531.8388607565946,1721.7654869026842,0.9586873498137688,1.987998975870304,16400.215658637186,13.023408109000002,13.019005415000038,,,,,,,,,,,163761.0,160.0,163761.0,486198.0,,,,,,0,78,2866.7125,1253.0,4788.0,2162.75,2713.5,3606.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,80,80,808044,3,13.018246054999963,92.5,532.481849482529,1767.5246827238157,1.203230238490582,2.3699048656564474,18442.749205780503,122.40666324300004,122.22348645699992,0.0364938389999451,0.0136840059999485,0.0228098329999966,,122.22348645699992,0.0017512939999733,0.1286758919999329,0.0035791620000509,0.0126713729999892,122.40666324300004,,,,,,,,0.0,,0,78,2866.7125,1253.0,4788.0,2162.75,2713.5,3606.5,5026.0,9972.0,0.0007896846844171,0.0015793693688343,0.001592039800995,0.0007960199004975,7.936331078392359,8.0,4.0,40000.0,20000.0,2.0,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,80,80,808045,4,14.644765001999986,100.0,437.95896472253145,1763.8706787958909,1.0006810680532368,1.8781133061742068,16740.55331007243,14.32781287299997,14.320907638999984,,,,,,,,,,,192110.0,160.0,192110.0,570768.0,,,,,,0,78,3137.4,1306.0,4794.0,2220.75,3240.0,3901.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,80,80,808045,4,14.644765001999986,100.0,478.1654756716927,1763.8706787958909,1.257162959496072,2.4315072223850365,20911.420526881782,125.035591308,124.86288776599996,0.0405773349999663,0.0166210329999785,0.0239563019999877,,124.86288776599996,0.0010240990000056,0.114785023999957,0.0038291119999485,0.0124835620000567,125.035591308,,,,,,,,0.0,,0,78,3137.4,1306.0,4794.0,2220.75,3240.0,3901.75,5098.0,10116.0,0.0007786178424942,0.0015572356849885,0.0015695507161075,0.0007847753580537,7.937230286386819,8.0,4.0,40000.0,20000.0,2.0,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,80,80,808046,5,13.800081009999984,100.0,478.1538483455115,1774.1059604981442,0.979381131600258,2.046250028547549,16557.84454985021,12.930674939000028,12.926240512999923,,,,,,,,,,,170585.0,160.0,170585.0,506665.0,,,,,,0,77,3121.4,1234.0,4782.0,2278.75,3184.0,3873.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,80,80,808046,5,13.800081009999984,95.0,475.2096988191326,1728.1325574171417,1.3395014390045985,2.4485565333164856,20649.08389836028,126.07426066699986,125.91588232499998,0.0407275019999815,0.0157643009999901,0.0249632009999913,,125.91588232499998,0.001227401999813,0.0987958359999083,0.0035899810000046,0.0140320670000164,126.07426066699986,,,,,,,,0.0,,0,77,3121.4,1234.0,4782.0,2278.75,3184.0,3873.75,5152.0,10224.0,0.0007705191417936,0.0015410382835872,0.0015530964861192,0.0007765482430596,7.937888198757764,8.0,4.0,40000.0,20000.0,2.0,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,80,160,1608042,1,46.84918993200017,97.5,433.1312901269024,1746.9774384700731,0.9202428131139314,1.9981852611700064,32710.51931882991,68.37806916499994,68.36953085200003,,,,,,,,,,,720391.0,240.0,720391.0,2150454.0,,,,,,0,153,3124.1875,1202.0,4792.0,2199.5,3179.0,3978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,80,160,1608042,1,46.84918993200017,93.75,520.0651307287832,1760.4484803326172,1.1497300723711463,2.7885691160047825,36668.72344775418,304.36652800699994,303.9550482579998,0.1402366669997263,0.0666036349998648,0.0736330319998614,,303.9550482579998,0.0030638289999842,0.2337909589998617,0.0070401919999767,0.0273422190000474,304.36652800699994,,,,,,,,0.0,,0,153,3124.1875,1202.0,4792.0,2199.5,3179.0,3978.0,11066.0,21972.0,0.0003588868138578,0.0007177736277156,0.0007230004518752,0.0003615002259376,7.942165190674137,8.0,4.0,40000.0,20000.0,2.0,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,80,160,1608043,2,38.01557386500008,92.5,599.786179264963,1794.843437403401,0.8718033420480572,1.8646910328076087,32382.336778483743,50.47702742399997,50.46894899299991,,,,,,,,,,,605161.0,240.0,605161.0,1805845.0,,,,,,0,154,3033.3625,1205.0,4763.0,2225.75,3087.0,3851.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,80,160,1608043,2,38.01557386500008,90.0,616.3116071022888,1795.8403827703946,1.1111168216309617,2.7064789758285626,37672.263569434,300.8283580050001,300.4792109929999,0.1240725760001169,0.0556543960001363,0.0684181799999805,,300.4792109929999,0.0025787550000586,0.1874202450001121,0.0071244189998651,0.0279453069999817,300.8283580050001,,,,,,,,0.0,,0,154,3033.3625,1205.0,4763.0,2225.75,3087.0,3851.5,11036.0,21912.0,0.0003598553680971,0.0007197107361942,0.0007249660172179,0.0003624830086089,7.942007973903588,8.0,4.0,40000.0,20000.0,2.0,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,80,160,1608044,3,40.811488263,95.0,490.3164491025578,1797.98363171852,0.938230042311306,1.8504789654711924,31765.061571463448,58.429285750999725,58.42092082799991,,,,,,,,,,,651779.0,240.0,651779.0,1945247.0,,,,,,0,158,2715.1375,1247.0,4783.0,1948.25,2658.5,3496.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,80,160,1608044,3,40.811488263,92.5,556.4473740951381,1762.1238963842115,1.225923925385943,3.210334470234656,39523.37667214285,305.402082782,305.0241354240002,0.1410832859996844,0.0576809240001239,0.0834023619995605,,305.0241354240002,0.0024379300002692,0.1981169870000485,0.007361112000126,0.0289422460000423,305.402082782,,,,,,,,0.0,,0,158,2715.1375,1247.0,4783.0,1948.25,2658.5,3496.75,11423.0,22686.0,0.0003477487605797,0.0006954975211595,0.0007004027315706,0.0003502013657853,7.943972686684758,8.0,4.0,40000.0,20000.0,2.0,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,80,160,1608045,4,38.82707399399988,90.625,599.559302334756,1799.2406851519918,0.9263763560785566,1.8319691620263256,29527.54657503479,50.458155997000176,50.44345696299979,,,,,,,,,,,564598.0,240.0,564598.0,1684632.0,,,,,,0,151,3090.11875,1229.0,4796.0,2218.75,3090.5,3899.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,80,160,1608045,4,38.82707399399988,92.5,710.367142712294,1792.3384712710977,1.23595411681227,3.9392177632045446,38894.309031943136,299.270375349,298.80136405500025,0.2388381020000451,0.1048555460001807,0.1339825559998644,,298.80136405500025,0.0024568879998696,0.1926950460001535,0.0070685440000488,0.0279471200001353,299.270375349,,,,,,,,0.0,,0,151,3090.11875,1229.0,4796.0,2218.75,3090.5,3899.25,11159.0,22158.0,0.0003559171531909,0.0007118343063818,0.0007169743681663,0.0003584871840831,7.942647190608477,8.0,4.0,40000.0,20000.0,2.0,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,80,160,1608046,5,40.082395876999726,98.125,445.862619291924,1776.040203304602,1.0895473284198578,10.233407244116286,31756.045645295075,56.1614562740001,56.15170731199987,,,,,,,,,,,673993.0,240.0,673993.0,2011708.0,,,,,,0,156,2927.825,1216.0,4717.0,2072.25,2921.5,3697.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,80,160,1608046,5,40.082395876999726,91.25,565.3300170885797,1788.5881977558663,1.2216583874767073,4.805357694839494,34528.86618623691,301.1266572479999,300.7628912360001,0.1258379099999729,0.0591507310000452,0.0666871789999277,,300.7628912360001,0.00266050800019,0.1990123579998908,0.0071940039997571,0.029056311000204,301.1266572479999,,,,,,,,0.0,,0,156,2927.825,1216.0,4717.0,2072.25,2921.5,3697.75,11180.0,22200.0,0.0003552533732667,0.0007105067465335,0.0007156275158779,0.0003578137579389,7.942754919499105,8.0,4.0,40000.0,20000.0,2.0,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,90,90,909042,1,15.538679289000356,100.0,555.7323300709181,1793.6133657941325,0.9897935862385794,3.43707149277892,20979.26130111753,16.232367533000343,16.22753516900002,,,,,,,,,,,202824.0,180.0,202824.0,602588.0,,,,,,0,86,2918.5222222222224,1288.0,4772.0,2059.5,2746.5,3827.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,90,90,909042,1,15.538679289000356,93.33333333333331,500.5394798765458,1788.5053260926888,1.4301521179867036,10.612504383007776,24536.797881798582,144.3398118910004,144.16274465299966,0.0483385469997301,0.0192162949997509,0.0291222519999792,,144.16274465299966,0.0012523259997578,0.1087455629999567,0.0040091050000228,0.0147178750003149,144.3398118910004,,,,,,,,0.0,,0,86,2918.5222222222224,1288.0,4772.0,2059.5,2746.5,3827.75,5835.0,11580.0,0.0006803482466491,0.0013606964932983,0.0013712718546451,0.0006856359273225,7.938303341902314,8.0,4.0,40000.0,20000.0,2.0,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,90,90,909043,2,16.683993541999826,100.0,419.5124311524133,1787.178309007919,0.9287321470488276,1.4832823721646973,19999.002536123047,17.315476586000386,17.31072276399982,,,,,,,,,,,230975.0,180.0,230975.0,686597.0,,,,,,0,86,2990.7444444444445,1228.0,4788.0,2152.5,2843.5,3927.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,90,90,909043,2,16.683993541999826,95.55555555555556,491.870263634133,1793.696527874704,1.2529329340950868,2.957200706041825,23813.69289452597,145.01115726299986,144.82037863200003,0.049653968000257,0.0209435400001893,0.0287104280000676,,144.82037863200003,0.0014326949999485,0.1201973509996605,0.0040866609997465,0.0153923869997925,145.01115726299986,,,,,,,,0.0,,0,86,2990.7444444444445,1228.0,4788.0,2152.5,2843.5,3927.25,5871.0,11652.0,0.0006762079774783,0.0013524159549566,0.0013628620102214,0.0006814310051107,7.938681655595299,8.0,4.0,40000.0,20000.0,2.0,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,90,90,909044,3,17.041699547999997,100.0,577.5243741695057,1796.2693888970043,0.9833798226148732,1.640408951621,17397.471903249574,17.139155715000015,17.134261831999993,,,,,,,,,,,232741.0,180.0,232741.0,691893.0,,,,,,0,88,2949.3888888888887,1210.0,4777.0,2099.25,2992.0,3784.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,90,90,909044,3,17.041699547999997,97.77777777777776,530.3163887642663,1797.4443767534326,1.333566988831712,3.1540494899569103,21197.256038035703,147.82615154800033,147.56870752199984,0.0520550310002363,0.0215960300001825,0.0304590010000538,,147.56870752199984,0.0013195749997976,0.1685680470000079,0.0083032410002488,0.0271929760001512,147.82615154800033,,,,,,,,0.0,,0,88,2949.3888888888887,1210.0,4777.0,2099.25,2992.0,3784.5,5805.0,11520.0,0.0006838373962891,0.0013676747925782,0.0013783597518952,0.0006891798759476,7.937984496124031,8.0,4.0,40000.0,20000.0,2.0,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,90,90,909045,4,15.413525967000169,100.0,477.2037132734944,1728.501862854072,0.9995221663005978,2.3747643601110773,19500.08990517977,16.89761938399988,16.89264994899986,,,,,,,,,,,215743.0,180.0,215743.0,641128.0,,,,,,0,87,2891.8444444444444,1281.0,4735.0,2040.25,2906.5,3642.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,90,90,909045,4,15.413525967000169,95.55555555555556,451.1269154896079,1765.628208155728,1.2712396602930889,3.3652293098666126,22407.02366849927,148.88449248200004,148.68130406799992,0.0526688710001508,0.0204639379999207,0.03220493300023,,148.68130406799992,0.0016841720002958,0.1285403729998506,0.0043663850001394,0.0159228269999402,148.88449248200004,,,,,,,,0.0,,0,87,2891.8444444444444,1281.0,4735.0,2040.25,2906.5,3642.25,5916.0,11742.0,0.0006711029647525,0.001342205929505,0.0013524936601859,0.0006762468300929,7.939148073022312,8.0,4.0,40000.0,20000.0,2.0,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,90,90,909046,5,16.744745628000146,100.0,506.0286158105592,1783.0419109894335,0.8961733746618858,1.4082047254824837,19908.602347641023,19.46834584899989,19.46338107599968,,,,,,,,,,,242863.0,180.0,242863.0,722050.0,,,,,,0,84,2971.4222222222224,1266.0,4746.0,2017.75,2794.0,4006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,90,90,909046,5,16.744745628000146,95.55555555555556,517.9715405951457,1740.6515642739896,1.1320895055937392,2.7389366468724687,23318.506762543348,142.8634601720005,142.6527907929999,0.053452591000223,0.0223188810000465,0.0311337100001765,,142.6527907929999,0.0021464179999384,0.1360334709997914,0.0042603920001056,0.0147717950003425,142.8634601720005,,,,,,,,0.0,,0,84,2971.4222222222224,1266.0,4746.0,2017.75,2794.0,4006.0,5760.0,11430.0,0.0006891387393644,0.0013782774787289,0.0013891300573016,0.0006945650286508,7.9375,8.0,4.0,40000.0,20000.0,2.0,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,90,180,1809042,1,59.80735915100013,97.77777777777776,400.68898472781615,1756.9339946956484,0.9005213804742247,1.8327635661232944,34660.491667573435,97.8976490749992,97.88712368699998,,,,,,,,,,,1021118.0,270.0,1021118.0,3049818.0,,,,,,0,172,3020.9,1220.0,4795.0,2013.75,3028.5,4004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,90,180,1809042,1,59.80735915100013,94.44444444444444,465.2175463705662,1799.954626585778,1.1661964259552378,2.1660599400254736,43319.68232756097,356.3476660189999,355.85230864999994,0.1778692870002487,0.0916911220001566,0.0861781650000921,,355.85230864999994,0.0031919120001475,0.2629637509999156,0.0083536140000433,0.0429730169998947,356.3476660189999,,,,,,,,0.0,,0,172,3020.9,1220.0,4795.0,2013.75,3028.5,4004.0,12639.0,25098.0,0.0003142519966702,0.0006285039933405,0.0006330115524608,0.0003165057762304,7.943033467837646,8.0,4.0,40000.0,20000.0,2.0,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,90,180,1809043,2,52.52513491399986,92.77777777777776,540.6624264883078,1781.114459203919,0.9643376378429356,2.582537039320432,32892.75262743885,84.13117443400006,84.11532622200048,,,,,,,,,,,889749.0,270.0,889749.0,2656673.0,,,,,,0,171,3013.905555555556,1210.0,4786.0,2050.5,3017.5,3913.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,90,180,1809043,2,52.52513491399986,92.22222222222224,573.2727842251464,1784.6057091628245,1.1474810054393594,1.98861821221858,40030.41890722917,362.9550715000005,362.3644215900004,0.3015526359995419,0.1531253559996912,0.1484272799998507,,362.3644215900004,0.0035550339998735,0.244789020999633,0.0090079849996982,0.0317385090002062,362.9550715000005,,,,,,,,0.0,,0,171,3013.905555555556,1210.0,4786.0,2050.5,3017.5,3913.25,12870.0,25560.0,0.0003086508642495,0.0006173017284991,0.0006216489237703,0.0003108244618851,7.944055944055944,8.0,4.0,40000.0,20000.0,2.0,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,90,180,1809044,3,51.46659275499951,89.44444444444444,434.4268404375688,1699.9543042076525,0.8974553213715271,1.669152981569572,29854.652251110736,84.43497774000025,84.42534757500016,,,,,,,,,,,896372.0,270.0,896372.0,2676693.0,,,,,,0,171,3055.811111111111,1316.0,4796.0,2223.0,2990.5,3998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,90,180,1809044,3,51.46659275499951,94.44444444444444,519.4476463050744,1793.6555834335304,1.175655862805685,1.9269669904236075,41186.52143799406,352.3840964380006,351.9283415260006,0.1682312789989737,0.0797630509996452,0.0884682279993285,,351.9283415260006,0.0033319059994028,0.243953806000718,0.008381618000385,0.0318497409998599,352.3840964380006,,,,,,,,0.0,,0,171,3055.811111111111,1316.0,4796.0,2223.0,2990.5,3998.0,12537.0,24894.0,0.0003167904432363,0.0006335808864726,0.0006381620931716,0.0003190810465858,7.942569992821249,8.0,4.0,40000.0,20000.0,2.0,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,90,180,1809045,4,52.6787477150001,91.66666666666669,452.4520568464421,1791.0065752698483,1.0374909281054905,10.77338023023732,30234.822657286662,82.02855293999983,82.01874526400024,,,,,,,,,,,890228.0,270.0,890228.0,2658280.0,,,,,,0,172,2831.055555555556,1234.0,4779.0,1972.25,2709.0,3766.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,90,180,1809045,4,52.6787477150001,95.55555555555556,499.3206038813221,1786.4739098904538,1.239340544482857,4.211192156851982,42453.91481997843,371.4532616140005,370.9888848029996,0.1608567909997873,0.0770095289999517,0.0838472619998356,,370.9888848029996,0.0039195230001496,0.2585451770000873,0.0089545139999245,0.032094832000439,371.4532616140005,,,,,,,,0.0,,0,172,2831.055555555556,1234.0,4779.0,1972.25,2709.0,3766.5,12741.0,25302.0,0.0003117539058875,0.0006235078117751,0.0006279434850863,0.0003139717425431,7.943489522015541,8.0,4.0,40000.0,20000.0,2.0,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,90,180,1809046,5,50.46466507500008,91.66666666666669,590.343860011463,1774.4180251768894,0.9580902434659436,2.0683815501899385,32672.38512965892,80.74709222799993,80.73741771000005,,,,,,,,,,,846034.0,270.0,846034.0,2526058.0,,,,,,0,175,3068.4,1227.0,4752.0,2179.5,3060.0,4110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,90,180,1809046,5,50.46466507500008,93.33333333333331,612.091255416216,1789.2609593919717,1.1927896979806898,2.7217280574955853,41806.63106220381,374.0206501100001,373.5740999420004,0.1695626219998303,0.0793638120003379,0.0901988099994923,,373.5740999420004,0.003550290000021,0.2335574910002833,0.0082507099996291,0.0316224429998328,374.0206501100001,,,,,,,,0.0,,0,175,3068.4,1227.0,4752.0,2179.5,3060.0,4110.0,12852.0,25524.0,0.0003090801334929,0.0006181602669859,0.0006225196482763,0.0003112598241381,7.943977591036415,8.0,4.0,40000.0,20000.0,2.0,,,,,,,,,,,,,,,,,,,,
